,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,month
1157,1159988,Electric Guitar for Beginners - RockStarter Level 1,1,40,491,5,29,Beginner Level,2.5,Musical Instruments,2017,03
1158,1200530,Electron for Desktop Apps: The Complete Developer's Guide,1,50,2606,241,77,Beginner Level,8,Web Development,2017,05
1159,199450,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",1,125,6451,237,28,All Levels,5,Business Finance,2014,04
1160,236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,1,90,4022,35,14,Expert Level,1,Business Finance,2016,12
1161,1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,1,35,3539,43,20,Beginner Level,1,Web Development,2017,04
1162,1062092,Emini ES Futures - Advanced Non Directional Options Trading,1,200,1057,15,14,All Levels,1.5,Business Finance,2017,01
1163,470288,EMMET Faster HTML & CSS workflow - Best Tool For Developers ,0,0,26697,1097,20,All Levels,1,Web Development,2015,04
1164,1169188,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,1,50,21,2,54,All Levels,1.5,Business Finance,2017,04
1165,692918,Enhance your chroma key with an animated Slides background,1,25,361,2,9,Intermediate Level,1,Graphic Design,2016,07
1166,631480,Enseñando música: mejora tus clases de instrumento ,1,30,111,3,18,Beginner Level,1.5,Musical Instruments,2015,10
1167,616564,entiende la contabilidad y consigue un aumento de salario,1,20,260,18,17,Beginner Level,1.5,Business Finance,2015,09
1168,179824,Equity Products,1,50,426,17,16,All Levels,2.5,Business Finance,2014,03
1169,180360,Equity Swaps,1,50,394,25,18,All Levels,3,Business Finance,2014,03
1170,1034560,"Erfolgreich als Signalgeber/in, per Social- und Copytrading",1,60,1,1,33,All Levels,6,Business Finance,2016,12
1171,1211366,ES6 / EcmaScript 6 for beginners an introduction,0,0,3227,19,21,Intermediate Level,2,Web Development,2017,06
1172,861624,ES6 Javascript: The Complete Developer's Guide,1,80,13010,2709,68,Beginner Level,6.5,Web Development,2016,07
1173,1193536,Escalas Pentatónicas para guitarristas,1,25,11,3,23,All Levels,0.6,Musical Instruments,2017,06
1174,443502,Essential Finance For Managers,1,25,663,10,79,All Levels,5.5,Business Finance,2015,04
1175,470412,"Essential HTML, CSS & HTML5 Training",1,50,1553,35,43,Beginner Level,5.5,Web Development,2015,04
1176,531290,"Essential JavaScript, jQuery and AngularJS Training",1,30,2919,136,70,Intermediate Level,7,Web Development,2015,07
1177,38456,Essential Options: Strategies for Mastering the Stock Market,1,50,211,9,27,Intermediate Level,5,Business Finance,2013,03
1178,852060,Essential Skills for Designers - Adobe Bridge,1,20,14,5,13,All Levels,1,Graphic Design,2016,05
1179,49553,Essential Skills for Designers - Masking,1,45,646,30,25,All Levels,2,Graphic Design,2013,05
1180,53549,Essential Skills for Designers - Mastering the Pen Tool,1,45,387,24,24,All Levels,2,Graphic Design,2013,05
1181,53556,Essential Skills for Designers - Working with Type,1,45,219,11,25,All Levels,2,Graphic Design,2013,05
1182,1116196,Essential Theory and Technique for Guitar,0,0,2285,34,22,Beginner Level,2,Musical Instruments,2017,02
1183,422918,Essentials of Finance and Investment in 2 hours,1,20,1403,6,14,Beginner Level,2,Business Finance,2015,06
1184,607048,Essentials of JavaScript Practice Coding Exercises Tips,1,80,28125,115,21,Beginner Level,2,Web Development,2015,09
1185,837322,Essentials of money value: Get a financial Life !,1,20,0,0,20,All Levels,0.6,Business Finance,2016,05
1186,837322,Essentials of money value: Get a financial Life !,1,20,0,0,20,All Levels,0.6,Business Finance,2016,05
1187,1248172,Essentials of Spring 5.0 for Developers,1,125,34,2,21,Expert Level,1.5,Web Development,2017,06
1188,501384,Essentials Of Swing Trading Stocks,1,20,105,9,5,All Levels,1,Business Finance,2015,06
1189,737182,Estrategias de Inversión aplicadas al mundo del trading,1,20,9,2,25,All Levels,3,Business Finance,2016,05
1190,997128,Estrategias de trading en bolsa,1,25,15,2,14,All Levels,2,Business Finance,2016,12
1191,1180960,Estruturação Financeira,1,45,18,3,18,All Levels,3.5,Business Finance,2017,05
1192,869652,Ethereum Course for Investors,1,40,111,20,11,All Levels,1,Business Finance,2016,06
1193,967058,Ethereum Developer: Build A Decentralised Blockchain App,1,195,3169,527,38,All Levels,3.5,Web Development,2016,09
1194,505144,Eu Funding: Module 2 - Introduction to Horizon 2020,1,20,11,1,6,Intermediate Level,1,Business Finance,2015,05
1195,856950,Euphonium Pro Series - Fall in love with the Euphonium,1,50,44,2,40,All Levels,7.5,Musical Instruments,2016,05
1196,471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",1,50,90,2,61,All Levels,2.5,Musical Instruments,2015,04
1197,365926,Events Promotion Design,1,45,4,0,9,Intermediate Level,2,Graphic Design,2016,02
1198,1064904,Evolution and Features of ETFs,1,100,0,0,10,All Levels,0.7,Business Finance,2017,04
1199,756520,Exam 1 Review - Managerial Accounting (U of H),1,30,47,9,22,Beginner Level,2,Business Finance,2016,02
1200,872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",1,35,15,1,12,All Levels,1,Business Finance,2016,06
1201,760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,1,35,2638,140,12,All Levels,1,Business Finance,2016,02
1202,985922,Excel Crash Course: Master Excel for Financial Analysis,1,105,8121,689,40,All Levels,3.5,Business Finance,2016,10
1203,445916,Excel Dashboard - Interactive Excel Dashboard and Charts,1,30,843,54,34,All Levels,3,Business Finance,2015,03
1204,474238,Excel functions to analyze and visualize data,1,20,2283,54,16,Intermediate Level,2,Business Finance,2015,04
1205,1206414,Excelを使ってビジネスシミュレーション：基礎編,1,85,22,5,47,Beginner Level,5,Business Finance,2017,05
1206,494078,Expert Guide : Mastering Functions in JavaScript !,1,195,3015,30,19,All Levels,2.5,Web Development,2015,06
1207,464184,Expert Guide : Mastering Photoshop Smart Objects in depth !,1,195,3360,26,16,All Levels,2,Graphic Design,2015,04
1208,494058,Expert Guide : Mastering Shapes Creation with Illustrator,1,200,2911,17,35,All Levels,5,Graphic Design,2015,05
1209,519968,Expert Guide : Mastering Types feature in illustrator !,1,190,1552,11,27,All Levels,2.5,Graphic Design,2015,11
1210,474076,Expert Retina / HiDPI Graphics in Photoshop & Illustrator,1,195,2067,8,18,All Levels,1.5,Graphic Design,2015,04
1211,1140532,Explore JavaScript Beginners Guide to Coding JavaScript,1,200,5739,26,29,Beginner Level,2.5,Web Development,2017,03
1212,1042382,Explosão Pentatônica,1,55,42,5,19,All Levels,1.5,Musical Instruments,2016,12
1213,701634,ExpressJS Fundamentals,0,0,21245,914,9,Beginner Level,1,Web Development,2016,01
1214,857144,FACEBOOK COVERS IN POWERPOINT,1,95,1123,31,13,Beginner Level,0.6,Graphic Design,2016,05
1215,1133648,Fantasy map design,1,30,7,2,18,All Levels,2.5,Graphic Design,2017,03
1216,275294,FastTrack to Stock Trading Strategies,1,25,5685,5,12,All Levels,3.5,Business Finance,2014,08
1217,609642,Ferramentas Visuais,0,0,817,42,18,Beginner Level,5,Graphic Design,2015,10
1218,17349,Figure Drawing From Life Using The Reilly Technique.,0,0,47811,1041,22,All Levels,2.5,Graphic Design,2012,05
1219,441016,Filing with Companies House UK,1,30,30,5,9,All Levels,1,Business Finance,2015,03
1220,514398,Finalize Production Files | Photoshop Illustrator InDesign,1,50,18,2,30,All Levels,1,Graphic Design,2015,06
1221,109622,Finance - Ratios Analysis & Interpretations,1,30,10338,52,41,Beginner Level,2.5,Business Finance,2013,10
1222,32908,Finance and Accounting for Startups,1,50,1175,92,75,All Levels,12.5,Business Finance,2013,01
1223,249934,Finance for Non Finance Executives,1,180,944,44,187,Beginner Level,13,Business Finance,2014,06
1224,595258,Finance for Non-Finance: Learn Quick and Easy,1,20,4158,51,30,Beginner Level,2.5,Business Finance,2016,02
1225,570996,Finance Fundamentals for Non Finance Leaders,1,20,37,7,15,All Levels,1,Business Finance,2015,08
1226,754028,Financial Accounting - A Brief Introduction,0,0,17847,1440,17,Beginner Level,1,Business Finance,2016,02
1227,1136912,Financial Accounting - The Ultimate Beginner Course,1,100,9,2,101,Beginner Level,10,Business Finance,2017,04
1228,941520,Financial Accounting For Beginners,1,60,164,3,22,All Levels,1.5,Business Finance,2016,09
1229,562668,Financial Accounting Made Easy for All,1,20,87,22,86,All Levels,4,Business Finance,2015,09
1230,773502,Financial Accounting Part 2 - Passing The Class,1,20,15,4,36,Beginner Level,4.5,Business Finance,2017,05
1231,777276,Financial Accounting Part I - Passing the Class,1,20,45,10,47,Beginner Level,4.5,Business Finance,2016,06
1232,829206,Financial Accounting Plus Excel and SAP Crash Course.,1,20,18,2,11,Beginner Level,1,Business Finance,2016,05
1233,757508,"Financial Accounting, its Cycle, Statements & Analysis",1,20,853,4,35,Beginner Level,5,Business Finance,2016,03
1234,403468,Financial Accounting: The Complete Introductory Crash Course,1,100,2591,44,69,All Levels,10,Business Finance,2015,01
1235,743568,"Financial Analysis, from Scratch to Professional!",1,65,256,29,39,Beginner Level,3.5,Business Finance,2016,03
1236,189160,Financial Analysis:  A Recipe for Success,0,0,19614,635,14,All Levels,1.5,Business Finance,2014,04
1237,515326,Financial analysis: Compare performance of companies,1,20,1850,40,20,All Levels,1,Business Finance,2015,06
1238,460652,Financial and Business Simulation with Microsoft Excel,1,20,44,5,8,Expert Level,0.5,Business Finance,2015,03
1239,375594,Financial Management - A Complete Study,1,190,1941,128,527,All Levels,71.5,Business Finance,2014,12
1240,256094,Financial Management - Ratio Analysis,1,20,2046,9,72,Beginner Level,5.5,Business Finance,2014,07
1241,471556,Financial Management Budgeting Techniques,1,20,2045,3,10,All Levels,2,Business Finance,2015,04
1242,430968,Financial Management Capital Market Instruments,1,25,2650,5,17,Beginner Level,1,Business Finance,2015,02
1243,742602,Financial Management Risk and Return For Securities,1,30,3607,21,19,All Levels,1.5,Business Finance,2016,02
1244,591724,Financial Market Environment & Investment Strategies,1,105,1,0,25,All Levels,1.5,Business Finance,2017,06
1245,407984,Financial Model Basics: Build a model from start to finish,1,30,5057,142,13,Beginner Level,1,Business Finance,2015,02
1246,476880,Financial Model Fundamentals-Learn the Essential Skills,1,75,47,5,27,All Levels,2.5,Business Finance,2015,06
1247,895936,Financial Modeling - Build Your Own 3 Statement Projection,1,20,1092,48,13,Beginner Level,1,Business Finance,2016,07
1248,93850,Financial Modeling - Facebook Case Study,1,25,9,3,13,All Levels,1.5,Business Finance,2013,10
1249,885342,Financial Modeling 101,0,0,1086,37,5,Beginner Level,0.6,Business Finance,2016,12
1250,871358,Financial Modeling and Valuation: Complete Beginner to Pro,1,50,249,46,28,All Levels,5,Business Finance,2016,06
1251,1006314,Financial Modeling for Business Analysts and Consultants,1,45,2174,74,51,Intermediate Level,2.5,Business Finance,2016,12
1252,1023650,Financial Modeling for Professionals in 1 Day!,1,200,226,12,29,Intermediate Level,4.5,Business Finance,2016,12
1253,1154754,Financial Modeling for Startups & Small Businesses,1,195,4991,137,79,Beginner Level,11.5,Business Finance,2017,03
1254,130298,Financial Modeling in Excel for Startups,1,50,1334,86,54,Beginner Level,6,Business Finance,2014,01
1255,358062,Financial Modeling: Build a Complete DCF Valuation Model,1,95,2240,185,44,All Levels,2.5,Business Finance,2014,12
1256,777932,Financial modeling: Build a DCF equity valuation model,1,20,1369,17,31,All Levels,1.5,Business Finance,2016,03
1257,493014,Financial modeling: Build a forward looking financial model,1,20,2317,44,22,All Levels,2,Business Finance,2015,05
1258,862786,Financial modeling: Build a multiples valuation model,1,20,656,17,20,All Levels,1.5,Business Finance,2016,05
1259,304000,Financial Modelling for entrepreneurs,1,20,232,7,17,All Levels,1,Business Finance,2014,09
1260,818572,Financial Modelling in Excel Step by Step,1,20,13,2,17,Intermediate Level,1.5,Business Finance,2016,05
1261,739390,Financial Planning & Analysis: Building a Company's Budget,1,150,1988,137,27,All Levels,1.5,Business Finance,2016,06
1262,1119920,Financial Ratios Using Excel,1,100,1223,14,29,Beginner Level,1,Business Finance,2017,03
1263,313512,Financial Reporting - Fundamentals/Basics,1,20,2,0,28,Beginner Level,2.5,Business Finance,2014,11
1264,1107904,Financial Reporting A Comprehensive Study,1,50,45,1,72,All Levels,8,Business Finance,2017,02
1265,73860,Financial Risk Manager (FRM) Certification: Level I,1,50,87,25,113,All Levels,24,Business Finance,2013,10
1266,65802,Financial Risk Manager (FRM) Certification: Level II,1,50,86,7,87,All Levels,47,Business Finance,2013,07
1267,1258666,Financial Statement Auditing Cycles,1,50,0,0,9,Intermediate Level,2,Business Finance,2017,06
1268,387348,Financial Statement Fundamentals for Small Biz & Investors,1,30,751,1,61,Beginner Level,3,Business Finance,2015,05
1269,707224,Financial Statement Review 101:  How to Find Errors,1,30,5,2,15,Beginner Level,2,Business Finance,2017,02
1270,698278,Financial Statements Analysis: Learn to Invest Like a Pro!,1,50,1237,54,35,Beginner Level,2.5,Business Finance,2016,02
1271,724062,Financial Statements Basics,1,20,1374,19,9,Beginner Level,2,Business Finance,2016,01
1272,58977,Financial Statements Made Easy,1,95,8095,249,12,Beginner Level,0.6,Business Finance,2013,06
1273,746366,Financial Statements: Learn Accounting. Unlock the Numbers.,1,40,222,12,35,Beginner Level,3,Business Finance,2016,02
1274,233294,Financial Translation,1,20,167,6,29,Beginner Level,1.5,Business Finance,2014,06
1275,815672,Finanzas Personales para Vivir Libre de Deudas,1,75,76,13,77,Beginner Level,6,Business Finance,2016,04
1276,376712,Finanzas personales: Logrando la Libertad Financiera,1,30,27,5,12,Beginner Level,2,Business Finance,2015,01
1277,364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,1,20,50,18,13,Beginner Level,1.5,Business Finance,2014,12
1278,945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,1,20,465,51,28,Beginner Level,1,Business Finance,2016,09
1279,950748,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,1,20,384,37,18,Intermediate Level,0.7,Business Finance,2016,09
1280,950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,1,20,326,23,14,Expert Level,1,Business Finance,2016,09
1281,779678,Finding an Unlimited Amount of Investors,1,80,1187,6,6,All Levels,0.7,Business Finance,2016,03
1282,99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,1,20,237,12,6,Intermediate Level,1.5,Musical Instruments,2013,10
1283,574428,Fingerpicking Classics - Great songs played fingerstyle!,1,20,953,11,13,All Levels,2,Musical Instruments,2015,08
1284,482334,Fingerpicking for Guitar,1,20,35,4,26,All Levels,3,Musical Instruments,2016,09
1285,644820,Fingerpicking Fundamentals,1,20,75,7,22,Beginner Level,1.5,Musical Instruments,2015,11
1286,638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,1,30,77,4,14,All Levels,2,Musical Instruments,2015,10
1287,1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,0,0,3042,40,13,All Levels,0.6,Musical Instruments,2016,12
1288,636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,1,30,119,12,16,All Levels,1.5,Musical Instruments,2015,10
1289,720814,First Steps to Trading the Forexmarkets : Technical Analysis,1,35,1772,19,15,Beginner Level,3.5,Business Finance,2016,01
1290,1090788,First Web Application with Spring Boot,1,40,2865,95,32,Beginner Level,4,Web Development,2017,01
1291,660846,Five steps to becoming a winner in stock investing,1,20,21,1,28,All Levels,3,Business Finance,2015,11
1292,1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,1,95,1437,24,20,Beginner Level,1,Web Development,2017,03
1293,178776,Fixed Income Securities,1,50,739,54,24,All Levels,4.5,Business Finance,2014,03
1294,714188,"Fixed Income Valuation and Analysis, CFA L2",1,20,50,6,12,All Levels,3,Business Finance,2016,01
1295,427066,Flamenco Guitar,1,25,136,20,34,Beginner Level,4,Musical Instruments,2015,12
1296,1114060,Flask Tutorial Step by Step,0,0,4645,171,19,Intermediate Level,2,Web Development,2017,02
1297,793000,Flat Design - Create Beautiful Flat Graphics In Photoshop,1,20,545,13,23,All Levels,2,Graphic Design,2016,03
1298,834226,FLAT ICON DESIGN IN POWERPOINT,1,95,1534,24,23,Beginner Level,1.5,Graphic Design,2016,05
1299,1160196,Flexbox: The complete guide,1,35,189,7,16,All Levels,1,Web Development,2017,06
1300,304422,Flow Management and Forecasting,1,20,16,2,10,All Levels,1,Business Finance,2014,09
1301,785210,Flute Lessons For Beginners,1,95,3,0,41,Beginner Level,2.5,Musical Instruments,2016,03
1302,759130,Flute Pro Series - You're about to love practicing the flute,1,50,135,1,28,All Levels,6.5,Musical Instruments,2016,04
1303,618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",1,50,156,4,62,All Levels,3,Musical Instruments,2015,09
1304,782256,FMT: Forex Market Trader Certificate,1,20,1,0,27,All Levels,2,Business Finance,2016,03
1305,921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,1,95,177,19,10,All Levels,1,Web Development,2016,08
